"source_code_set","source_category","source_domain","source_code","source_concept_id","source_vocabulary_id","source_description","source_description_synonym","relationship_id","predicate_id","confidence","target_concept_id","target_concept_name","target_vocabulary_id","target_domain_id","author_label","reviewer_label","reviewer_comments","mapping_justification","mapping_tool","mapping_tool_version"
"HPO","HPO","Condition","HP_0012758","37429701","HPO","Neurodevelopmental delay","NDD","Maps to","skos:exactMatch","1","44805260","Neurodevelopmental delay","SNOMED","Condition","Tiffany J. Callahan","Polina Talapova","","semapv:ManualMappingCuration","",""
"HPO","HPO","Measurement","HP_0012756","37429699","HPO","CSF polymorphonuclear pleocytosis","","Maps to","skos:exactMatch","1","4043455","CSF: polymorphonuclear leukocytosis","SNOMED","Measurement","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0012745","37429688","HPO","Short palpebral fissure","Decreased height of palpebral fissure | Short opening between the eyelids | Short palpebral fissures","Maps to","skos:exactMatch","1","4080845","Short palpebral fissure","SNOMED","Condition","Alexander Davydov","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0012744","37429687","HPO","Femoral aplasia","Absent femur | Absent thighbone | Aplasia of the femur","Maps to","skos:exactMatch","1","1448648","Aplasia of femur","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0012743","37429686","HPO","Abdominal obesity","Central obesity","Maps to","skos:exactMatch","1","4202796","Central obesity","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0012740","37429683","HPO","Papilloma","","Maps to","skos:exactMatch","1","46273955","Papilloma","SNOMED","Condition","Alexander Davydov","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0012737","37429680","HPO","Small intestinal polyp","","Maps to","skos:exactMatch","1","4265158","Polyp of small intestine","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0012735","37429678","HPO","Cough","Coughing","Maps to","skos:exactMatch","1","254761","Cough","SNOMED","Condition","Alexander Davydov","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0012734","37429677","HPO","Ketotic hypoglycemia","Ketotic low blood sugar","Maps to","skos:exactMatch","1","4049629","Ketotic hypoglycemia","SNOMED","Condition","Alexander Davydov","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Observation","HP_0012733","37429676","HPO","Macule","Flat, discolored area of skin | Flat, discoloured area of skin","Maps to","skos:exactMatch","1","4010895","Macule","SNOMED","Observation","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0012732","37429675","HPO","Anorectal anomaly","","Maps to","skos:exactMatch","1","4140963","Anorectal anomaly","SNOMED","Condition","Alexander Davydov","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0012730","37429673","HPO","Aglossia","Absence of tongue | Failure of development of tongue","Maps to","skos:exactMatch","1","440521","Tongue absent","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0012727","37429670","HPO","Thoracic aortic aneurysm","","Maps to","skos:exactMatch","1","443622","Aneurysm of thoracic aorta","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0012724","37429667","HPO","Upper eyelid edema","Cellulitis of upper eyelid | Fullness of upper eyelid | Puffiness of upper eyelid | Swelling of upper eyelid | Upper eyelid oedema","Maps to","skos:exactMatch","1","45763822","Edema of upper eyelid","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0012723","37429666","HPO","Sinoatrial block","","Maps to","skos:exactMatch","1","4277903","Sinoatrial block","SNOMED","Condition","Alexander Davydov","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0012722","37429665","HPO","Heart block","","Maps to","skos:exactMatch","1","320425","Heart block","SNOMED","Condition","Alexander Davydov","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0012721","37429664","HPO","Venous malformation","Venous malformations","Maps to","skos:exactMatch","1","4119775","Venous malformation","SNOMED","Condition","Alexander Davydov","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0012720","37429663","HPO","Neoplasm of the nose","Nasal neoplasm | Nasal tumor | Nasal tumour | Neoplasia of the nose | Nose cancer | Tumor of the nose | Tumour of the nose","Maps to","skos:exactMatch","1","4054512","Neoplasm of nose","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0012719","37429662","HPO","Functional abnormality of the gastrointestinal tract","Functional abnormality of the GI tract | GI dysfunction","Maps to","skos:exactMatch","1","45757478","Functional disorder of gastrointestinal tract","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0012718","37429661","HPO","Morphological abnormality of the gastrointestinal tract","Abnormal shape of the digestive system | Morphological abnormality of the gastrointestinal tract | Morphological abnormality of the GI tract | Morphological anomaly of the digestive system","Maps to","skos:exactMatch","1","4000610","Disorder of gastrointestinal tract","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0012714","37429657","HPO","Severe hearing impairment","Severe deafness | Severe hearing loss","Maps to","skos:exactMatch","1","45772124","Severe hearing loss","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0030839","37429653","HPO","Knee pain","","Maps to","skos:exactMatch","1","604801","Pain of knee region","SNOMED","Condition","Alexander Davydov","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0012710","37429652","HPO","Ingrown nail","","Maps to","skos:exactMatch","1","139099","Ingrowing nail","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Observation","HP_0012701","37429643","HPO","Bowel urgency","Faecal urgency | Fecal urgency","Maps to","skos:exactMatch","1","4216708","Urgent desire for stool","SNOMED","Observation","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0012683","37429625","HPO","Pineal cyst","","Maps to","skos:exactMatch","1","4133779","Cyst of pineal gland","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0012682","37429624","HPO","Pineal gland calcification","","Maps to","skos:exactMatch","1","37163444","Calcification of pineal gland","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0012674","37429617","HPO","Aplasia of the lower vagina","Absent lower vagina | Agenesis of the lower vagina","Maps to","skos:exactMatch","1","4109626","Agenesis of lower vagina","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0012673","37429616","HPO","Aplasia of the upper vagina","Absent upper vagina","Maps to","skos:exactMatch","1","1448639","Aplasia of upper third of vagina","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0012672","37429615","HPO","Akinetic mutism","Stuporous mutism","Maps to","skos:exactMatch","1","4203306","Akinetic mutism","SNOMED","Condition","Alexander Davydov","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0012671","37429614","HPO","Abulia","Aboulia","Maps to","skos:exactMatch","1","42537906","Abulia","SNOMED","Condition","Tiffany J. Callahan","Polina Talapova","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0012670","37429613","HPO","Orthostatic syncope","","Maps to","skos:exactMatch","1","4162208","Syncope due to orthostatic hypotension","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0012669","37429612","HPO","Carotid sinus syncope","","Maps to","skos:exactMatch","1","436392","Carotid sinus syncope","SNOMED","Condition","Alexander Davydov","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0012668","37429611","HPO","Vasovagal syncope","Neurocardiogenic syncope | Reflex syncope | Situational syncope | Vasovagal episode","Maps to","skos:exactMatch","1","4162976","Vasovagal syncope","SNOMED","Condition","Alexander Davydov","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0012653","37429596","HPO","Status asthmaticus","Acute severe asthma","Maps to","skos:exactMatch","1","37116845","Acute severe refractory exacerbation of asthma","SNOMED","Condition","Alexander Davydov","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0012652","37429595","HPO","Exercise-induced asthma","","Maps to","skos:exactMatch","1","45768908","Exercise induced bronchospasm","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Observation","HP_0012651","37429594","HPO","Abasia","","Maps to","skos:exactMatch","1","4086548","Unable to walk","SNOMED","Observation","Alexander Davydov","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0012646","37429589","HPO","Retractile testis","Retractile testicle","Maps to","skos:exactMatch","1","435648","Retractile testis","SNOMED","Condition","Alexander Davydov","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0012642","37429585","HPO","Cerebellar agenesis","","Maps to","skos:exactMatch","1","4100700","Agenesis of cerebellum","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0012641","37429584","HPO","Decreased intracranial pressure","Intracranial hypotension","Maps to","skos:exactMatch","1","4080000","Low intracranial pressure","SNOMED","Condition","Alexander Davydov","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0012640","37429583","HPO","Abnormality of intracranial pressure","","Maps to","skos:exactMatch","1","4101799","Finding of intracranial pressure","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0012639","37429582","HPO","Abnormal nervous system morphology","Abnormality of nervous system morphology | Abnormal shape of nervous system","Maps to","skos:exactMatch","1","376337","Disorder of nervous system","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0012638","37429581","HPO","Abnormal nervous system physiology","Abnormality of nervous system physiology","Maps to","skos:exactMatch","1","4045562","Abnormal nervous system function","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0012636","37429579","HPO","Retinal vein occlusion","","Maps to","skos:exactMatch","1","37165085","Retinal vein occlusion","SNOMED","Condition","Alexander Davydov","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0012632","37429575","HPO","Abnormal intraocular pressure","Abnormal eye pressure","Maps to","skos:exactMatch","1","4084976","Abnormal intraocular pressure","SNOMED","Condition","Alexander Davydov","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0012631","37429574","HPO","Pigment deposition in the trabecular meshwork","","Maps to","skos:exactMatch","1","4092474","Angle meshwork pigmentation","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0012629","37429572","HPO","Phakodonesis","Phacodonesis | Trembling eye lens","Maps to","skos:exactMatch","1","4020639","Phacodonesis","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0012627","37429570","HPO","Pseudoexfoliation","","Maps to","skos:exactMatch","1","433197","Pseudoexfoliation of lens capsule","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0012626","37429569","HPO","Stage 4 chronic kidney disease","","Maps to","skos:exactMatch","1","443612","Chronic kidney disease stage 4","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0012625","37429568","HPO","Stage 3 chronic kidney disease","","Maps to","skos:exactMatch","1","443597","Chronic kidney disease stage 3","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0012624","37429567","HPO","Stage 2 chronic kidney disease","","Maps to","skos:exactMatch","1","443601","Chronic kidney disease stage 2","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0012623","37429566","HPO","Stage 1 chronic kidney disease","","Maps to","skos:exactMatch","1","443614","Chronic kidney disease stage 1","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0012622","37429565","HPO","Chronic kidney disease","CKD","Maps to","skos:exactMatch","1","46271022","Chronic kidney disease","SNOMED","Condition","Alexander Davydov","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0012621","37429564","HPO","Persistent cloaca","Cloacogenic bladder","Maps to","skos:exactMatch","1","4253536","Persistent cloaca","SNOMED","Condition","Alexander Davydov","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0012618","37429561","HPO","Urachal cyst","","Maps to","skos:exactMatch","1","4066019","Allantoic cyst","SNOMED","Condition","Alexander Davydov","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0012617","37429560","HPO","Erythrocyte cylindruria","Red blood cell casts | Urinary erythrocyte cast","Maps to","skos:exactMatch","1","4010659","Urinary cast, erythrocyte","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0012615","37429558","HPO","Cylindruria","Urinary casts","Maps to","skos:exactMatch","1","442282","Urinary casts","SNOMED","Condition","Alexander Davydov","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0012614","37429557","HPO","Abnormal urine cytology","","Maps to","skos:exactMatch","1","4150384","Urine cytology abnormal","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0012608","37429552","HPO","Hypermagnesiuria","","Maps to","skos:exactMatch","1","42537653","Hypermagnesuria","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0012594","37429538","HPO","Moderate albuminuria","High urine albumin levels | Microalbuminuria","Maps to","skos:exactMatch","1","4195061","Microalbuminuria","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
